,location,total_sqft,bath,price,bhk
7872,Yeshwanthpur,668.0,1.0,36.85,1
7873,Yeshwanthpur,1185.0,2.0,75.84,2
7874,Yeshwanthpur,1195.0,2.0,100.0,2
7875,Yeshwanthpur,1313.0,3.0,96.0,3
7876,Yeshwanthpur,1400.0,2.0,100.0,2
7879,Yeshwanthpur,673.0,1.0,36.85,1
7881,Yeshwanthpur,3600.0,5.0,220.0,4
7883,Yeshwanthpur,875.0,1.0,41.745,1
7885,Yeshwanthpur,669.0,1.0,36.85,1
7889,Yeshwanthpur,670.0,1.0,36.85,1
7892,Yeshwanthpur,1240.0,2.0,80.0,2
7893,Yeshwanthpur,1713.0,3.0,110.0,3
7894,Yeshwanthpur,1144.0,2.0,67.0,2
7895,Yeshwanthpur,1541.0,2.0,130.0,2
7897,Yeshwanthpur,1362.0,2.0,100.0,2
7898,Yeshwanthpur,666.0,1.0,36.8,1
7899,Yeshwanthpur,1855.0,3.0,140.0,3
7901,Yeshwanthpur,1165.0,2.0,85.0,2
7902,Yeshwanthpur,1163.0,2.0,64.08,2
7903,Yeshwanthpur,1165.0,2.0,64.08,2
7904,Yeshwanthpur,1825.0,3.0,145.0,3
7906,Yeshwanthpur,994.0,2.0,54.67,1
7907,Yeshwanthpur,650.0,1.0,40.0,1
7908,Yeshwanthpur,1855.0,3.0,140.0,3
7909,Yeshwanthpur,1500.0,3.0,100.0,3
7911,Yeshwanthpur,1164.0,2.0,64.08,2
7914,Yeshwanthpur,674.0,1.0,36.85,1
7916,Yeshwanthpur,672.0,1.0,36.85,1
7917,Yeshwanthpur,1162.0,2.0,64.08,2
7919,Yeshwanthpur,1195.0,2.0,100.0,2
7920,Yeshwanthpur,1692.0,3.0,108.0,3
7922,Yeshwanthpur,2500.0,5.0,185.0,6
7924,Yeshwanthpur,1160.0,2.0,64.08,2
7927,Yeshwanthpur,1855.0,3.0,135.0,3
7928,Yeshwanthpur,1876.0,3.0,160.0,3
7930,other,2770.0,4.0,290.0,3
7933,other,600.0,1.0,38.0,1
7936,other,1500.0,2.0,185.0,2
7937,other,840.0,2.0,45.0,2
7938,other,4395.0,3.0,240.0,3
7939,other,845.0,2.0,55.0,2
7940,other,2511.0,3.0,205.0,3
7941,other,1660.0,2.0,105.0,3
7943,other,1200.0,2.0,65.0,2
7944,other,1200.0,3.0,90.0,3
7948,other,782.0,2.0,55.68,2
7949,other,1800.0,3.0,120.0,3
7950,other,1413.0,2.0,75.0,3
7951,other,945.0,2.0,54.0,2
7952,other,1870.0,3.0,110.0,3
7953,other,1260.0,2.0,85.05,3
7955,other,2795.0,4.0,235.0,3
7957,other,1904.0,3.0,150.0,3
7958,other,2000.0,3.0,175.0,3
7961,other,1500.0,3.0,100.0,3
7963,other,1783.0,3.0,115.0,3
7964,other,912.0,2.0,70.0,3
7967,other,1580.0,3.0,100.0,3
7968,other,1415.0,3.0,78.0,3
7970,other,2405.0,4.0,260.0,3
7971,other,1500.0,2.0,115.0,2
7976,other,1060.0,2.0,60.0,2
7977,other,2600.0,8.0,180.0,8
7979,other,1285.0,2.0,72.5,2
7980,other,4050.0,3.0,280.0,3
7983,other,1280.0,2.0,69.0,2
7984,other,3045.0,3.0,170.0,3
7987,other,900.0,2.0,110.0,2
7992,other,1560.0,3.0,115.0,3
7995,other,1200.0,4.0,165.0,4
7997,other,1645.0,3.0,95.0,3
7998,other,1200.0,2.0,79.0,2
8000,other,1350.0,2.0,140.0,3
8001,other,1800.0,3.0,150.0,3
8003,other,1762.0,3.0,125.0,3
8005,other,1200.0,3.0,90.0,3
8006,other,2023.71,3.0,275.0,3
8012,other,2150.0,4.0,240.0,3
8015,other,3309.0,4.0,325.0,4
8016,other,5000.0,9.0,360.0,11
8018,other,1150.0,2.0,126.0,2
8021,other,1200.0,2.0,74.0,2
8024,other,1753.0,3.0,120.0,3
8026,other,720.0,2.0,45.0,2
8029,other,1200.0,3.0,165.0,4
8030,other,700.0,1.0,41.0,1
8032,other,1595.0,3.0,115.0,3
8033,other,1353.0,2.0,110.0,2
8034,other,1200.0,2.0,85.0,1
8037,other,1325.0,2.0,90.0,3
8040,other,1056.0,2.0,80.0,2
8043,other,1544.0,3.0,120.0,3
8044,other,1200.0,2.0,65.0,2
8045,other,540.0,1.0,36.0,1
8046,other,1578.0,3.0,180.0,3
8048,other,1600.0,2.0,115.0,2
8049,other,416.0,1.0,18.5,1
8052,other,834.0,1.0,60.0,1
8053,other,1125.0,4.0,70.0,3
8054,other,3000.0,5.0,260.0,4
8055,other,2160.0,5.0,250.0,6
8057,other,469.0,1.0,25.0,1
8062,other,1630.0,2.0,200.0,2
8064,other,1200.0,2.0,70.0,3
8065,other,1350.0,3.0,77.0,3
8066,other,5591.0,4.0,445.0,4
8067,other,1180.0,2.0,78.34,3
8068,other,1355.0,2.0,115.0,2
8069,other,600.0,1.0,50.0,1
8070,other,1875.0,3.0,165.0,3
8071,other,600.0,2.0,55.0,2
8074,other,1750.0,3.0,120.0,3
8077,other,1092.0,2.0,98.5,3
8080,other,1855.0,3.0,225.0,3
8084,other,425.0,1.0,20.03,1
8086,other,600.0,1.0,60.0,1
8087,other,1468.0,2.0,140.0,2
8088,other,4300.0,5.0,550.0,4
8090,other,775.0,2.0,55.0,2
8093,other,1352.0,3.0,135.0,3
8095,other,1200.0,3.0,95.0,4
8096,other,1976.0,3.0,184.0,3
8097,other,5500.0,4.0,600.0,4
8098,other,1200.0,3.0,95.0,3
8101,other,1180.0,2.0,69.0,2
8102,other,686.0,1.0,17.0,1
8104,other,1500.0,4.0,180.0,4
8106,other,1282.0,2.0,87.0,2
8108,other,1500.0,2.0,95.0,3
8109,other,1300.0,1.0,115.0,2
8110,other,530.0,1.0,20.0,1
8111,other,1350.0,2.0,80.0,2
8113,other,2400.0,6.0,125.0,8
8115,other,1141.0,2.0,62.0,2
8118,other,950.0,1.0,40.0,1
8125,other,1480.0,3.0,90.0,3
8126,other,1600.0,3.0,90.0,3
8127,other,1200.0,4.0,135.0,4
8129,other,1500.0,3.0,115.0,3
8130,other,1824.0,3.0,125.0,3
8131,other,750.0,1.0,56.25,1
8138,other,6000.0,5.0,400.0,4
8139,other,2400.0,3.0,170.0,3
8141,other,1500.0,2.0,98.0,3
8142,other,3095.0,3.0,350.0,3
8144,other,1200.0,1.0,28.0,1
8145,other,1500.0,3.0,100.0,3
8147,other,1560.0,5.0,145.0,5
8149,other,1560.0,3.0,188.0,3
8152,other,485.0,1.0,15.0,1
8158,other,1200.0,3.0,130.0,3
8159,other,1050.0,2.0,67.0,2
8160,other,1596.0,3.0,105.0,3
8164,other,1200.0,3.0,85.0,3
8165,other,1132.0,2.0,67.0,2
8167,other,1515.0,3.0,88.0,3
8170,other,1380.0,2.0,80.0,2
8173,other,4346.0,5.0,500.0,4
8175,other,2200.0,3.0,187.0,3
8176,other,3329.0,3.0,330.0,3
8177,other,3600.0,4.0,300.0,4
8178,other,3500.0,3.0,450.0,4
8180,other,1093.0,2.0,65.0,2
8182,other,1535.0,3.0,95.0,3
8184,other,1100.0,2.0,62.7,2
8187,other,2197.0,4.0,280.0,3
8189,other,1100.0,2.0,60.0,2
8190,other,1600.0,3.0,172.0,4
8191,other,1450.0,2.0,85.0,3
8192,other,2000.0,3.0,166.0,4
8196,other,1756.0,3.0,100.0,3
8197,other,1532.0,3.0,92.0,3
8198,other,1650.0,3.0,110.0,3
8199,other,1200.0,2.0,66.0,2
8201,other,1525.0,2.0,122.0,3
8205,other,2400.0,3.0,200.0,4
8206,other,1000.0,2.0,130.0,2
8208,other,3040.0,1.0,180.0,2
8210,other,1390.0,3.0,120.0,3
8212,other,1135.0,2.0,68.0,2
8213,other,900.0,2.0,55.0,2
8217,other,2500.0,3.0,250.0,3
8221,other,1269.72,2.0,68.0,2
8222,other,1168.0,3.0,70.0,3
8224,other,2100.0,4.0,155.0,4
8226,other,1515.0,3.0,93.93,3
8231,other,2700.0,4.0,214.0,6
8232,other,2000.0,3.0,210.0,3
8233,other,2400.0,4.0,300.0,5
8234,other,1760.0,3.0,176.0,3
8235,other,595.0,1.0,42.0,1
8240,other,1170.0,2.0,86.0,2
8241,other,2200.0,4.0,235.0,4
8248,other,1650.0,3.0,175.0,3
8250,other,1670.0,3.0,91.86,3
8254,other,1250.0,2.0,80.0,3
8255,other,1650.0,4.0,160.0,3
8256,other,800.0,2.0,50.0,2
8257,other,1225.0,2.0,150.0,2
8259,other,3675.0,4.0,367.0,4
8260,other,1200.0,2.0,150.0,2
8263,other,1350.0,2.0,80.0,2
8265,other,1614.0,3.0,110.0,3
8266,other,1188.0,2.0,73.0,2
8267,other,1480.0,3.0,90.0,3
8268,other,680.0,2.0,42.0,2
8271,other,955.0,2.0,53.55,2
8273,other,2479.13,3.0,215.0,3
8274,other,1100.0,2.0,106.0,2
8277,other,1925.0,3.0,120.0,3
8278,other,650.0,1.0,26.0,1
8280,other,2000.0,3.0,207.0,3
8281,other,1050.0,2.0,110.0,2
8283,other,2204.0,2.0,305.0,3
8289,other,1685.0,2.0,110.0,3
8291,other,1550.0,3.0,110.0,3
8292,other,500.0,1.0,20.0,1
8294,other,3155.0,4.0,370.0,3
8295,other,1765.0,3.0,105.0,3
8296,other,1265.0,2.0,70.0,2
8297,other,1012.0,2.0,59.0,2
8298,other,2045.0,4.0,154.0,3
8300,other,2400.0,4.0,280.0,6
8301,other,581.91,2.0,25.0,1
8302,other,1158.0,2.0,85.0,3
8303,other,925.0,2.0,51.0,2
8304,other,1415.0,2.0,110.0,2
8307,other,4750.0,5.0,600.0,4
8308,other,1840.0,3.0,155.0,3
8309,other,1350.0,2.0,185.0,2
8310,other,824.0,2.0,60.0,2
8311,other,1340.0,2.0,100.0,3
8312,other,1620.0,2.0,110.0,3
8313,other,1533.0,3.0,115.0,3
8314,other,1560.0,3.0,85.0,3
8316,other,750.0,1.0,25.0,1
8317,other,1375.0,2.0,85.0,3
8324,other,1500.0,3.0,88.0,3
8326,other,1140.0,2.0,76.0,2
8327,other,1198.0,2.0,84.0,2
8328,other,4000.0,4.0,520.0,4
8330,other,1370.0,2.0,75.0,2
8334,other,1000.0,1.0,55.0,2
8335,other,1200.0,2.0,125.0,2
8339,other,1050.0,1.0,70.0,1
8340,other,1200.0,2.0,80.0,3
8348,other,400.0,1.0,14.0,1
8350,other,1575.0,4.0,150.0,5
8352,other,4800.0,5.0,629.0,4
8353,other,1200.0,2.0,70.0,2
8355,other,1100.0,2.0,60.0,2
8357,other,1300.0,2.0,79.0,2
8359,other,3500.0,4.0,350.0,4
8361,other,1000.0,2.0,110.0,3
8368,other,2400.0,3.0,260.0,3
8369,other,1533.0,3.0,85.0,3
8372,other,1452.55,2.0,110.0,2
8373,other,2357.0,3.0,151.0,3
8374,other,1170.0,2.0,105.0,2
8375,other,1411.0,3.0,91.72,3
8377,other,3095.0,3.0,375.0,3
8379,other,1100.0,3.0,78.0,3
8381,other,3600.0,4.0,365.0,4
8384,other,1945.0,3.0,120.0,3
8386,other,1650.0,3.0,165.0,3
8387,other,1550.0,2.0,150.0,3
8389,other,1150.0,2.0,75.0,3
8390,other,1200.0,3.0,74.0,3
8391,other,1229.0,3.0,86.03,3
8392,other,1030.0,2.0,61.0,2
8393,other,600.0,1.0,32.0,1
8394,other,1165.0,2.0,135.0,2
8397,other,3000.0,4.0,240.0,4
8399,other,1315.0,2.0,90.0,2
8400,other,1210.0,2.0,72.0,2
8403,other,30000.0,4.0,2100.0,4
8405,other,1170.0,2.0,68.0,2
8406,other,1600.0,2.0,110.0,2
8408,other,1370.0,2.0,75.0,3
8410,other,1980.0,3.0,224.0,3
8412,other,1700.0,3.0,97.0,3
8413,other,1900.0,3.0,160.0,3
8415,other,1100.0,2.0,75.0,2
8416,other,1929.0,3.0,115.0,3
8417,other,3161.0,4.0,214.0,4
8419,other,3515.0,3.0,420.0,3
8421,other,1100.0,2.0,70.0,2
8425,other,700.0,1.0,41.0,1
8430,other,3000.0,3.0,250.0,3
8431,other,1100.0,2.0,61.0,2
8432,other,1260.0,1.0,41.0,1
8433,other,1500.0,1.0,37.5,1
8434,other,600.0,1.0,17.0,1
8436,other,1165.0,2.0,75.0,2
8437,other,1272.0,4.0,75.0,3
8439,other,1600.0,5.0,140.0,5
8441,other,1000.0,2.0,65.0,3
8443,other,2400.0,4.0,325.0,3
8445,other,1463.0,1.0,142.0,2
8447,other,2401.0,3.0,185.0,3
8448,other,1875.0,2.0,235.0,3
8450,other,890.0,1.0,75.0,1
8453,other,2400.0,3.0,290.0,3
8455,other,1690.0,3.0,100.0,3
8458,other,1350.0,2.0,90.0,2
8459,other,1460.0,3.0,88.0,3
8460,other,1685.0,3.0,95.0,3
8461,other,800.0,1.0,52.0,1
8462,other,4000.0,5.0,280.0,4
8464,other,792.0,2.0,70.0,2
8467,other,2400.0,5.0,235.0,5
8470,other,461.82,1.0,31.7,1
8471,other,1500.0,2.0,85.0,3
8474,other,1260.0,2.0,75.0,2
8478,other,2820.0,3.0,285.0,3
8479,other,1950.0,3.0,130.0,3
8481,other,1350.0,2.0,140.0,3
8482,other,4051.0,4.0,345.0,4
8483,other,2100.0,3.0,170.0,3
8484,other,1991.0,3.0,160.0,3
8486,other,1200.0,3.0,66.0,3
8488,other,3000.0,4.0,342.0,4
8489,other,2400.0,6.0,245.0,6
8491,other,1375.0,2.0,105.0,2
8492,other,1693.0,3.0,108.0,3
8499,other,1150.0,2.0,77.5,3
8503,other,1058.0,2.0,60.0,2
8504,other,900.0,1.0,30.0,1
8505,other,1672.0,3.0,150.0,3
8508,other,1250.0,3.0,139.0,3
8509,other,1468.0,3.0,130.0,2
8513,other,1480.0,2.0,145.0,3
8516,other,2280.0,3.0,285.0,3
8517,other,2000.0,3.0,200.0,3
8520,other,1080.0,2.0,75.0,3
8521,other,2400.0,2.0,150.0,3
8523,other,1125.0,2.0,75.0,2
8524,other,1596.0,3.0,95.0,3
8525,other,1639.0,3.0,123.0,3
8527,other,1740.0,3.0,199.0,3
8528,other,1372.0,2.0,90.0,3
8530,other,6200.0,5.0,720.0,5
8533,other,925.0,2.0,63.0,2
8534,other,1200.0,3.0,95.0,4
8535,other,1200.0,2.0,79.0,2
8536,other,2500.0,3.0,270.0,3
8537,other,1584.0,3.0,145.0,4
8538,other,1570.0,3.0,115.0,3
8539,other,3000.0,3.0,400.0,3
8543,other,1750.0,3.0,180.0,3
8544,other,1500.0,1.0,160.0,2
8545,other,2100.0,6.0,275.0,6
8547,other,705.0,1.0,36.5,1
8548,other,1340.0,3.0,77.0,3
8552,other,1260.0,1.0,41.0,1
8553,other,1200.0,2.0,125.0,2
8554,other,1270.0,2.0,175.0,4
8555,other,1200.0,3.0,130.0,3
8558,other,3100.0,5.0,385.0,4
8560,other,1200.0,4.0,150.0,4
8561,other,3259.0,3.0,270.0,3
8564,other,596.0,1.0,42.0,1
8565,other,10000.0,16.0,550.0,16
8566,other,1200.0,4.0,110.0,4
8567,other,1910.0,3.0,190.0,3
8570,other,1750.0,3.0,149.0,3
8572,other,985.0,2.0,63.0,2
8573,other,1300.0,2.0,129.0,2
8574,other,1490.0,2.0,88.0,3
8578,other,650.0,1.0,30.0,1
8579,other,1500.0,2.0,89.99,3
8580,other,1350.0,4.0,145.0,4
8581,other,910.0,1.0,42.0,1
8584,other,532.0,1.0,22.49,1
8585,other,1060.0,3.0,62.0,3
8587,other,1550.0,2.0,160.0,2
8591,other,1000.0,2.0,80.0,2
8593,other,1500.0,2.0,97.0,3
8594,other,1865.0,4.0,140.0,3
8596,other,3500.0,4.0,245.0,4
8600,other,1320.0,2.0,73.0,3
8601,other,2150.0,6.0,205.0,6
8604,other,675.0,3.0,52.0,2
8605,other,1801.0,3.0,139.0,3
8607,other,2990.0,4.0,324.0,4
8608,other,2400.0,2.0,160.0,2
8610,other,1150.0,2.0,75.0,2
8611,other,1200.0,3.0,165.0,3
8618,other,1390.0,2.0,80.0,3
8619,other,1550.0,2.0,90.0,3
8622,other,1500.0,4.0,110.0,4
8624,other,1839.0,3.0,165.0,3
8626,other,900.0,2.0,70.0,2
8628,other,1500.0,3.0,149.0,3
8631,other,750.0,2.0,50.0,1
8632,other,600.0,3.0,75.0,2
8633,other,1605.0,2.0,85.0,3
8636,other,1500.0,1.0,19.5,1
8638,other,1200.0,2.0,70.0,2
8639,other,1200.0,2.0,160.0,2
8640,other,1904.0,3.0,155.0,3
8641,other,2770.0,4.0,315.0,3
8642,other,813.0,1.0,39.0,1
8645,other,1630.0,2.0,97.78,3
8647,other,2425.0,4.0,173.0,4
8651,other,1280.0,2.0,75.0,2
8652,other,735.0,1.0,75.0,1
8653,other,500.0,1.0,24.0,1
8655,other,1200.0,4.0,145.0,3
8656,other,1200.0,2.0,100.0,2
8657,other,1200.0,3.0,160.0,3
8658,other,1265.0,2.0,82.0,3
8661,other,1850.0,3.0,98.0,3
8662,other,2360.0,4.0,150.0,4
8663,other,1030.0,2.0,77.25,2
8665,other,2000.0,3.0,160.0,3
8666,other,1575.0,3.0,93.0,3
8667,other,1300.0,2.0,70.0,3
8669,other,1380.0,2.0,75.0,2
8674,other,3100.0,3.0,250.0,3
8675,other,1190.0,2.0,100.0,2
8676,other,1827.0,3.0,100.0,3
8677,other,1500.0,3.0,95.0,3
8678,other,1180.0,2.0,63.0,2
8683,other,1645.0,3.0,95.0,3
8684,other,1200.0,4.0,140.0,4
8687,other,1097.0,2.0,65.0,2
8688,other,1600.0,3.0,165.0,4
8690,other,900.0,2.0,110.0,2
8691,other,1200.0,2.0,125.0,2
8692,other,1355.0,2.0,75.0,2
8694,other,7500.0,4.0,900.0,4
8697,other,4104.0,4.0,360.0,4
8700,other,2080.0,2.0,150.0,2
8701,other,1505.0,2.0,90.0,2
8702,other,1200.0,3.0,95.75,3
8703,other,1810.0,4.0,148.0,3
8705,other,1530.0,2.0,97.0,3
8710,other,1500.0,2.0,130.0,3
8714,other,1400.0,2.0,80.0,2
8715,other,1533.0,3.0,150.0,3
8718,other,745.0,2.0,50.0,2
8720,other,1355.0,2.0,95.0,2
8721,other,833.0,1.0,49.0,1
8723,other,3000.0,5.0,270.0,4
8724,other,1220.0,2.0,68.0,2
8725,other,3811.0,3.0,475.0,4
8726,other,1545.0,3.0,85.0,3
8728,other,1350.0,2.0,110.0,2
8730,other,1200.0,2.0,68.0,3
8732,other,2000.0,4.0,180.0,5
8736,other,1280.0,4.0,115.0,4
8737,other,1200.0,3.0,85.0,3
8739,other,1655.0,3.0,155.0,3
8740,other,1150.0,2.0,74.0,2
8742,other,1200.0,2.0,108.0,3
8743,other,1200.0,2.0,75.0,2
8748,other,1500.0,2.0,203.0,2
8751,other,4500.0,9.0,500.0,9
8754,other,1550.0,3.0,160.0,3
8757,other,1758.0,3.0,95.0,3
8758,other,3179.0,5.0,351.0,4
8760,other,1200.0,3.0,85.0,2
8762,other,1800.0,3.0,140.0,3
8765,other,3900.0,4.0,333.0,4
8766,other,2400.0,4.0,200.0,3
8767,other,1645.0,3.0,87.5,3
8769,other,2600.0,3.0,140.0,3
8770,other,950.0,2.0,60.0,2
8776,other,1900.0,3.0,205.0,3
8778,other,1402.0,2.0,85.0,3
8780,other,2100.0,3.0,240.0,3
8784,other,1200.0,3.0,140.0,3
8785,other,814.0,2.0,55.0,2
8788,other,1590.0,3.0,120.0,3
8792,other,1450.0,2.0,89.6,3
8794,other,1340.0,2.0,77.0,2
8797,other,1665.0,3.0,105.0,3
8799,other,2300.0,4.0,200.0,4
8800,other,1210.0,2.0,76.0,2
8805,other,1065.0,2.0,58.0,2
8808,other,1636.0,3.0,97.0,3
8809,other,3600.0,4.0,450.0,4
8812,other,1200.0,3.0,72.0,3
8816,other,1000.0,1.0,75.0,2
8819,other,1170.0,2.0,86.0,2
8820,other,4830.0,5.0,390.0,4
8821,other,850.0,2.0,75.0,2
8825,other,2065.0,3.0,130.0,3
8826,other,1150.0,2.0,125.0,2
8829,other,2550.0,4.0,290.0,3
8830,other,3080.0,2.0,285.0,4
8833,other,450.0,1.0,25.0,1
8834,other,1100.0,2.0,85.0,2
8839,other,1036.0,2.0,110.0,2
8842,other,1376.0,4.0,156.0,4
8847,other,1080.0,2.0,62.0,2
8851,other,1475.0,2.0,200.0,3
8852,other,1200.0,3.0,96.25,3
8854,other,2631.0,3.0,200.0,4
8855,other,830.0,2.0,60.0,2
8856,other,1500.0,2.0,88.0,2
8859,other,856.0,2.0,48.0,2
8860,other,1143.0,2.0,62.0,2
8862,other,1117.0,2.0,110.0,2
8863,other,600.0,1.0,43.0,1
8867,other,1200.0,3.0,70.0,3
8868,other,2675.0,4.0,290.0,4
8872,other,1477.0,2.0,80.0,3
8873,other,3500.0,5.0,450.0,4
8874,other,1793.0,3.0,98.0,3
8878,other,1020.0,2.0,62.0,2
8882,other,3300.0,5.0,318.0,4
8883,other,1200.0,3.0,165.0,3
8887,other,1718.0,3.0,223.0,3
8888,other,1200.0,2.0,75.0,3
8889,other,985.0,2.0,55.0,2
8894,other,1030.0,2.0,80.0,2
8896,other,1150.0,2.0,69.0,2
8899,other,1500.0,2.0,90.0,3
8900,other,900.0,2.0,55.0,2
8905,other,1750.0,2.0,225.0,4
8907,other,1100.0,2.0,78.0,2
8908,other,1180.0,2.0,74.0,2
8910,other,1540.0,3.0,85.0,3
8912,other,1800.0,3.0,230.0,3
8914,other,2000.0,3.0,120.0,3
8915,other,2000.0,3.0,145.0,3
8916,other,500.0,1.0,15.0,1
8922,other,3160.0,4.0,206.0,4
8923,other,922.0,2.0,70.0,2
8924,other,850.0,2.0,72.0,2
8925,other,1200.0,1.0,65.0,2
8927,other,1233.0,2.0,100.0,2
8935,other,1936.0,3.0,110.0,3
8936,other,1652.5,3.0,90.0,3
8938,other,1500.0,3.0,138.0,3
8939,other,700.0,2.0,43.0,2
8940,other,1750.0,3.0,170.0,3
8941,other,1365.0,3.0,99.0,3
8944,other,708.0,1.0,55.0,2
8945,other,1680.0,3.0,135.0,3
8946,other,990.0,2.0,58.0,2
8947,other,1240.0,2.0,100.0,2
8948,other,1810.0,3.0,118.0,3
8949,other,2005.0,3.0,240.0,3
8952,other,1000.0,2.0,97.0,2
8955,other,1430.0,3.0,78.65,3
8957,other,1200.0,2.0,45.0,1
8962,other,840.0,1.0,75.0,1
8963,other,1760.0,2.0,116.0,3
8965,other,600.0,1.0,52.0,2
8966,other,1670.0,3.0,160.0,3
8967,other,1410.0,2.0,75.0,2
8969,other,1200.0,2.0,75.6,3
8970,other,2400.0,5.0,285.0,5
8971,other,2100.0,4.0,150.0,4
8975,other,1550.0,4.0,120.0,4
8976,other,905.0,2.0,50.0,2
8977,other,1495.0,3.0,200.0,3
8979,other,550.0,1.0,23.0,1
8982,other,1080.0,2.0,75.0,3
8984,other,1537.0,3.0,110.0,3
8985,other,1750.0,3.0,150.0,3
8986,other,2800.0,7.0,250.0,7
8988,other,1191.0,2.0,90.0,2
8991,other,2849.0,5.0,250.0,4
8996,other,827.0,2.0,45.0,2
9003,other,1205.0,2.0,70.0,2
9007,other,2200.0,4.0,160.0,3
9010,other,1900.0,3.0,155.0,3
9011,other,1200.0,1.0,95.0,2
9013,other,1100.0,2.0,61.0,2
9014,other,1100.0,2.0,110.0,2
9015,other,1942.0,3.0,155.0,3
9016,other,1200.0,4.0,80.0,3
9019,other,1515.0,3.0,90.0,3
9022,other,1200.0,4.0,95.0,4
9028,other,1200.0,1.0,69.0,1
9029,other,1717.0,3.0,99.0,3
9031,other,1200.0,1.0,48.0,1
9032,other,1430.0,2.0,78.65,3
9034,other,1190.0,2.0,70.0,2
9036,other,2690.0,4.0,185.0,4
9037,other,1594.0,3.0,99.0,3
9038,other,1250.0,2.0,68.0,2
9039,other,1290.0,1.0,77.5,2
9041,other,1464.0,2.0,145.0,2
9042,other,1200.0,2.0,75.0,2
9045,other,1485.0,2.0,156.0,3
9046,other,2070.0,3.0,135.0,3
9049,other,800.0,2.0,55.0,2
9051,other,1480.0,2.0,125.0,3
9053,other,1500.0,2.0,130.0,2
9054,other,2010.0,3.0,125.0,3
9055,other,1504.0,2.0,100.0,3
9057,other,1602.0,2.0,165.0,3
9058,other,1200.0,4.0,130.0,4
9059,other,1800.0,3.0,220.0,3
9065,other,1862.0,3.0,120.0,3
9066,other,2700.0,3.0,200.0,3
9067,other,1677.0,3.0,98.0,3
9069,other,1490.0,2.0,115.0,3
9071,other,1740.0,3.0,120.0,3
9072,other,1020.0,2.0,60.0,2
9073,other,550.0,1.0,16.0,1
9076,other,3664.0,3.0,325.0,3
9077,other,690.0,2.0,42.0,2
9078,other,1520.0,3.0,111.0,3
9080,other,1200.0,4.0,86.0,4
9081,other,1250.0,2.0,90.0,2
9082,other,1900.0,2.0,190.0,3
9085,other,1602.0,2.0,170.0,3
9086,other,1230.0,2.0,70.0,2
9087,other,1600.0,3.0,95.0,3
9088,other,450.0,1.0,60.0,1
9089,other,600.0,2.0,23.0,1
9091,other,1200.0,2.0,85.0,2
9094,other,2000.0,4.0,130.0,3
9095,other,1350.0,4.0,140.0,4
9098,other,1175.0,2.0,79.0,2
9100,other,1112.0,2.0,68.0,2
9103,other,1158.0,2.0,75.0,2
9106,other,1200.0,2.0,90.0,2
9107,other,1266.67,2.0,69.0,2
9109,other,2000.0,2.0,160.0,2
9113,other,2679.0,5.0,280.0,4
9114,other,1230.0,2.0,75.0,2
9116,other,3150.0,5.0,145.0,8
9117,other,2400.0,2.0,135.0,2
9118,other,880.0,2.0,48.0,2
9123,other,1022.0,2.0,57.0,2
9124,other,1200.0,2.0,76.0,2
9127,other,1605.0,3.0,100.0,3
9128,other,1542.0,3.0,98.0,3
9131,other,1333.0,2.0,77.27,2
9132,other,1100.0,3.0,110.0,3
9133,other,1050.0,2.0,70.0,2
9137,other,1200.0,4.0,165.0,4
9138,other,1100.0,2.0,145.0,3
9140,other,1200.0,3.0,99.0,3
9143,other,1000.0,2.0,60.0,2
9144,other,5720.0,3.0,350.0,3
9146,other,1012.0,2.0,59.0,2
9149,other,1200.0,4.0,140.0,4
9150,other,600.0,2.0,39.0,2
9153,other,1700.0,3.0,111.0,3
9157,other,1780.0,3.0,110.0,3
9159,other,1080.0,3.0,149.0,3
9160,other,900.0,2.0,65.0,3
9162,other,1200.0,3.0,160.0,4
9163,other,1540.0,3.0,85.0,3
9164,other,2456.0,3.0,220.0,3
9166,other,1530.0,2.0,185.0,2
9169,other,1717.0,3.0,120.0,3
9172,other,1475.0,2.0,171.0,2
9173,other,1225.0,2.0,65.0,2
9174,other,650.0,1.0,16.0,1
9176,other,1504.0,2.0,102.0,3
9178,other,1800.0,4.0,145.0,4
9179,other,3000.0,4.0,240.0,4
9181,other,1625.0,3.0,92.0,3
9182,other,2400.0,4.0,250.0,4
9185,other,1490.0,2.0,92.0,3
9187,other,1044.0,2.0,60.0,2
9191,other,1567.2,2.0,190.0,3
9196,other,1293.0,2.0,75.0,2
9198,other,860.0,2.0,65.5,2
9199,other,1374.0,2.0,88.0,3
9203,other,2000.0,2.0,160.0,4
9204,other,834.0,1.0,62.0,1
9205,other,600.0,1.0,52.0,1
9206,other,2000.0,4.0,135.0,4
9207,other,2750.0,3.0,260.0,3
9211,other,1280.0,2.0,90.0,2
9213,other,2075.0,3.0,175.0,3
9220,other,2274.24,4.0,160.0,3
9222,other,900.0,3.0,105.0,2
9225,other,1350.0,3.0,75.0,3
9227,other,470.0,2.0,10.0,1
9229,other,1313.0,4.0,150.0,3
9230,other,2515.0,4.0,155.0,3
9233,other,2665.0,3.0,350.0,3
9235,other,3500.0,5.0,450.0,4
9242,other,2400.0,5.0,300.0,6
9243,other,3000.0,4.0,130.0,8
9244,other,1235.0,2.0,140.0,2
9245,other,3200.0,3.0,260.0,3
9246,other,1450.0,3.0,90.0,3
9248,other,1893.0,3.0,115.0,3
